rank,search_mode,x,y,z,p_abs,local_p_ratio,local_p_ref,local_p_sample_count,U,grad_norm,well_depth,lambda_min_conf
446,full_grid,0.043564356,0.031188119,0.009857921,7.339317539e+02,2.557878109e-01,2.869299171e+03,6353,-9.172077937e-09,3.971371847e-07,6.177903867e-11,2.416964066e-04
447,full_grid,0.044059406,-0.026732673,0.042351485,1.512472460e+02,3.100547103e-02,4.878082511e+03,5761,-4.718414475e-08,1.491672295e-06,-5.422548691e-10,3.768856579e-04
448,full_grid,0.044059406,-0.012871287,0.030670792,1.350965116e+03,2.348544304e-01,5.752350995e+03,6353,-5.345470763e-08,2.962661933e-06,2.036967462e-10,9.402529477e-04
449,full_grid,0.044059406,0.012871287,0.030670792,1.350965116e+03,2.348544304e-01,5.752350995e+03,6353,-5.345470763e-08,2.962661933e-06,2.036967462e-10,9.402529477e-04
450,full_grid,0.044059406,0.026732673,0.042351485,1.512472460e+02,3.100547103e-02,4.878082511e+03,5761,-4.718414475e-08,1.491672295e-06,-5.422548691e-10,3.768856579e-04
451,full_grid,0.044554455,-0.013366337,0.036404950,8.978233387e+02,1.316902801e-01,6.817688734e+03,6353,-7.783389904e-08,3.226421626e-06,1.987119682e-10,1.029533373e-03
452,full_grid,0.044554455,0.013366337,0.036404950,8.978233387e+02,1.316902801e-01,6.817688734e+03,6353,-7.783389904e-08,3.226421626e-06,1.987119682e-10,1.029533373e-03
453,full_grid,0.045544554,-0.013861386,0.042139109,3.809449819e+02,5.281029036e-02,7.213461227e+03,5898,-9.375134299e-08,2.221400992e-06,4.166649478e-11,6.522564681e-04
454,full_grid,0.045544554,0.013861386,0.042139109,3.809449819e+02,5.281029036e-02,7.213461227e+03,5898,-9.375134299e-08,2.221400992e-06,4.166649477e-11,6.522564680e-04
455,full_grid,0.046039604,-0.032178218,0.009008416,6.701505143e+02,2.290961333e-01,2.925193475e+03,6353,-9.241659300e-09,2.318726087e-07,1.271272008e-10,2.022361234e-04
456,full_grid,0.046039604,0.032178218,0.009008416,6.701505143e+02,2.290961333e-01,2.925193475e+03,6353,-9.241659300e-09,2.318726087e-07,1.271272008e-10,2.022361234e-04
457,full_grid,0.048514851,-0.033663366,0.007734158,3.467615244e+02,1.225001472e-01,2.830702920e+03,4994,-8.991611096e-09,1.354225822e-07,2.705400336e-11,3.459570494e-04
458,full_grid,0.048514851,0.033663366,0.007734158,3.467615244e+02,1.225001472e-01,2.830702920e+03,4994,-8.991611096e-09,1.354225822e-07,2.705400336e-11,3.459570494e-04
459,full_grid,0.049009901,0.000000000,0.015804455,2.584236399e+03,2.108413653e-01,1.225678081e+04,4513,-1.934114411e-07,2.266663640e-06,1.766012325e-09,3.603018346e-03
